-51.711485206216,-11.7927547780542,133.097401731357
-49.8109377506352,-13.1070530312203,126.747622330341
-47.1806665708917,-12.1594498023362,124.400106976984
-44.893436301161,-12.4692461051151,121.987977026652
-42.4341448567325,-13.19923315325,120.941722632928
-39.2550824372319,-11.639727679371,124.8394994283
-45.6421848196195,-10.0825989563832,126.256756056174
-45.2491404598802,-5.61827050137015,129.151649270327
-46.953326510301,-4.20104527800192,133.412082113147
-43.0779573860821,-4.38049571385673,130.55837376436
-50.1333239345628,-10.0267155243248,131.453156611971
-49.3577114881533,-10.5538870695984,130.062233641226
-48.4036225444033,-10.4867811831137,129.439574259773
-47.5386740117584,-9.67322171290923,130.035932381485
-48.3752968803017,-9.5222027580522,130.573327486756
-49.2887455169218,-9.5882555446653,131.152154817338
-43.316055009911,-9.81930683853559,127.442851543719
-42.636461794437,-10.5670905300197,126.065191446898
-41.7258669729842,-10.6377171152616,125.383603227476
-40.7425578243461,-10.0946608726646,125.971707411544
-41.4336819879039,-9.68988999591235,126.655503583737
-42.3417009985588,-9.658592050239,127.13951395244
-47.7179044014277,-0.892361128811139,136.912097229432
-45.7265480926251,-2.21158316752683,133.548368561345
-44.814357260221,-1.88637450281374,133.325421099609
-43.8723005455715,-2.17695953309587,132.953970223011
-41.2877694284127,-0.930484175529038,134.388734953059
-43.5838791726241,0.35352689083373,134.571300700509
-44.7052914080773,0.409460838396225,134.577736454164
-45.7120757809794,0.331443705501341,135.066003001973
